player_id,player_name,team,age,games_played,minutes,ppg,rpg,apg,spg,bpg,tov,fg_pct,fg3_pct,ft_pct,plus_minus,oreb,dreb,fg3a,fta,fga,off_rating,def_rating,net_rating,ts_pct,usg_pct,ast_pct,oreb_pct,dreb_pct,efg_pct,pie,salary,years_remaining,contract_type,salary_2627,salary_2728,salary_2829,salary_2930,salary_3031,guaranteed_millions,availability_pct,position,salary_millions,pct_scoring,pct_playmaking,pct_rebounding,pct_efficiency,pct_defense_steals,pct_defense_blocks,pct_availability,pct_ts,pct_usg,pct_net_rating,pct_pie,pct_off_rating,pct_def_rating,pct_defense,ts_pct_display,pie_display
1631255,Karlo Matković,NOP,25.0,62,14.7,5.7,3.7,0.8,0.4,0.9,0.5,0.604,0.422,0.732,-1.5,1.2,2.5,1.5,0.7,3.8,107.2,111.6,-4.4,0.696,0.128,0.079,0.074,0.155,0.685,0.108,1955377.0,1,Multi-Year,2.3,0.0,0.0,0.0,0.0,1.96,75.6,PF,1.96,0.217,0.11,0.527,0.977,0.132,0.886,0.613,0.971,0.134,0.345,0.695,0.148,0.667,0.562,69.6,10.8
1630164,James Wiseman,IND,25.0,4,14.6,3.3,2.0,0.8,0.0,0.3,1.3,0.6,0.0,0.5,-2.3,1.3,0.8,0.0,0.5,2.5,92.9,102.4,-9.5,0.597,0.114,0.075,0.074,0.049,0.6,0.01,1131970.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,1.13,4.9,C,1.13,0.038,0.11,0.148,0.841,0.004,0.443,0.032,0.66,0.077,0.174,0.004,0.008,0.985,0.477,59.7,1.0
1626172,Kevon Looney,NOP,30.0,21,14.6,2.8,5.6,1.6,0.4,0.5,0.4,0.417,0.154,0.7,-3.0,2.3,3.3,0.6,0.5,2.9,105.3,115.7,-10.4,0.458,0.096,0.148,0.132,0.214,0.433,0.093,8000000.0,1,Multi-Year,8.0,0.0,0.0,0.0,0.0,8.0,25.6,C,8.0,0.021,0.397,0.804,0.048,0.132,0.684,0.169,0.044,0.021,0.143,0.542,0.08,0.304,0.373,45.8,9.3
1642864,Hugo González,BOS,20.0,74,14.6,3.9,3.3,0.5,0.6,0.3,0.5,0.476,0.362,0.5,3.3,0.8,2.5,1.6,0.4,3.3,118.0,106.2,11.9,0.561,0.114,0.047,0.055,0.158,0.561,0.067,2783880.0,3,Multi-Year,2.92,3.06,5.53,0.0,0.0,5.71,90.2,SF,2.78,0.066,0.04,0.44,0.648,0.331,0.443,0.852,0.377,0.077,0.966,0.18,0.875,0.941,0.572,56.1,6.7
1630208,Nick Richards,CHI,28.0,48,14.6,5.8,5.1,0.3,0.2,0.7,1.2,0.512,0.278,0.644,-2.8,1.6,3.5,0.4,2.1,4.2,108.9,117.2,-8.4,0.562,0.176,0.033,0.103,0.221,0.525,0.079,5000000.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,0.0,34.1,C,5.0,0.235,0.015,0.732,0.355,0.029,0.801,0.205,0.388,0.492,0.218,0.355,0.234,0.225,0.352,56.2,7.9
1631223,David Roddy,DEN,25.0,5,14.6,8.0,4.0,0.8,0.8,0.2,0.4,0.5,0.273,1.0,1.0,1.6,2.4,2.2,1.4,6.0,113.8,110.7,3.1,0.605,0.191,0.078,0.105,0.126,0.55,0.128,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,6.1,PF,1.0,0.405,0.11,0.583,0.56,0.552,0.282,0.043,0.702,0.615,0.701,0.861,0.637,0.739,0.524,60.5,12.8
1626145,Tyus Jones,DEN,29.0,67,14.6,3.0,1.1,2.4,0.6,0.0,0.4,0.349,0.292,0.778,-1.6,0.2,1.0,2.0,0.1,3.3,107.5,113.6,-6.1,0.448,0.103,0.222,0.011,0.065,0.44,0.065,7000000.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,7.0,58.5,PG,7.0,0.027,0.591,0.029,0.06,0.331,0.032,0.427,0.029,0.035,0.294,0.162,0.173,0.497,0.287,44.8,6.5
203939,Dwight Powell,DAL,34.0,63,14.4,3.3,4.1,1.1,0.5,0.3,0.7,0.644,0.286,0.696,-0.1,1.5,2.6,0.1,1.8,1.6,110.4,110.9,-0.5,0.699,0.084,0.095,0.101,0.17,0.653,0.073,4000000.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,4.0,76.8,C,4.0,0.038,0.229,0.604,0.947,0.217,0.443,0.628,0.975,0.006,0.517,0.263,0.347,0.718,0.459,69.9,7.3
1641815,Isaiah Stevens,SAC,25.0,3,14.3,3.3,1.0,3.3,1.7,0.0,0.7,0.429,0.0,1.0,-3.0,0.7,0.3,0.3,1.3,2.3,110.2,123.3,-13.0,0.571,0.107,0.357,0.043,0.032,0.429,0.093,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,3.7,PG,1.0,0.038,0.755,0.019,0.044,0.976,0.032,0.02,0.459,0.047,0.074,0.542,0.324,0.038,0.349,57.1,9.3
101108,Chris Paul,LAC,40.0,16,14.2,2.9,1.8,3.3,0.7,0.0,1.0,0.321,0.333,0.5,-5.3,0.4,1.4,1.9,0.1,3.5,99.4,116.6,-17.3,0.413,0.135,0.351,0.026,0.101,0.411,0.064,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,19.5,PG,2.3,0.023,0.755,0.107,0.025,0.452,0.032,0.144,0.015,0.175,0.03,0.159,0.015,0.259,0.248,41.3,6.4
1630699,MarJon Beauchamp,PHI,25.0,14,14.0,6.8,2.3,1.1,0.6,0.3,0.9,0.434,0.34,0.684,-1.9,0.5,1.8,3.4,1.4,5.4,107.5,111.6,-4.0,0.563,0.203,0.109,0.033,0.114,0.539,0.087,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,17.1,SF,1.0,0.311,0.229,0.206,0.475,0.331,0.443,0.125,0.395,0.696,0.367,0.459,0.173,0.667,0.48,56.3,8.7
1631123,Jamaree Bouyea,PHX,26.0,46,14.0,5.7,1.8,1.8,0.6,0.3,0.7,0.458,0.295,0.686,0.5,0.4,1.4,1.7,0.8,5.1,106.0,104.6,1.4,0.523,0.184,0.191,0.026,0.1,0.506,0.103,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,56.1,PG,1.0,0.217,0.452,0.107,0.24,0.331,0.443,0.408,0.164,0.577,0.621,0.643,0.102,0.964,0.579,52.3,10.3
1641711,Gradey Dick,TOR,22.0,76,14.0,6.0,1.9,0.7,0.6,0.1,0.6,0.419,0.301,0.875,1.6,0.6,1.4,2.4,1.2,5.1,110.8,106.7,4.1,0.538,0.176,0.066,0.038,0.095,0.492,0.07,4990560.0,1,Multi-Year,7.13,0.0,0.0,0.0,0.0,12.12,92.7,SG,4.99,0.253,0.079,0.126,0.179,0.331,0.133,0.887,0.245,0.492,0.771,0.229,0.383,0.923,0.462,53.8,7.0
1630194,Paul Reed,DET,26.0,65,13.9,7.8,4.5,1.2,0.9,0.9,0.9,0.617,0.325,0.664,2.1,2.0,2.5,0.6,1.7,5.2,112.5,104.4,8.1,0.65,0.2,0.134,0.142,0.176,0.636,0.153,5335894.0,1,Multi-Year,5.6,0.0,0.0,0.0,0.0,5.34,79.3,C,5.34,0.389,0.257,0.655,0.913,0.653,0.886,0.672,0.9,0.679,0.909,0.962,0.514,0.969,0.836,65.0,15.3
1630619,Moussa Cisse,DAL,23.0,38,13.9,4.5,5.7,0.2,0.5,1.2,0.8,0.574,0.0,0.469,-0.1,2.3,3.3,0.0,2.1,3.0,111.2,110.7,0.5,0.564,0.136,0.023,0.15,0.215,0.574,0.087,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,46.3,C,1.0,0.127,0.006,0.82,0.73,0.217,0.944,0.313,0.404,0.189,0.581,0.459,0.409,0.739,0.633,56.4,8.7
203914,Gary Harris,MIL,31.0,48,13.8,2.7,1.3,1.1,0.6,0.2,0.4,0.442,0.412,0.889,-2.8,0.3,0.9,1.4,0.2,2.2,105.9,115.5,-9.6,0.593,0.082,0.105,0.025,0.072,0.577,0.048,3634153.0,1,Multi-Year,3.82,0.0,0.0,0.0,0.0,3.63,58.5,SG,3.63,0.018,0.229,0.051,0.743,0.331,0.282,0.427,0.627,0.004,0.171,0.04,0.096,0.319,0.311,59.3,4.8
1628998,Cody Martin,IND,30.0,4,13.8,1.8,3.5,0.5,1.0,0.5,1.0,0.2,0.0,0.5,-7.0,0.3,3.3,1.3,1.5,2.5,79.0,99.2,-20.2,0.277,0.119,0.065,0.013,0.183,0.2,0.045,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,4.9,SF,1.0,0.004,0.04,0.49,0.004,0.743,0.684,0.032,0.004,0.096,0.023,0.03,0.002,0.996,0.808,27.7,4.5
1641890,Tyler Smith,DAL,21.0,12,13.8,4.7,2.8,0.4,0.5,0.0,0.5,0.42,0.286,0.667,-1.8,1.0,1.8,2.9,0.5,4.2,110.6,114.7,-4.1,0.532,0.135,0.041,0.059,0.117,0.52,0.059,1955377.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,1.96,14.6,PF,1.96,0.14,0.025,0.327,0.318,0.217,0.032,0.105,0.212,0.175,0.364,0.113,0.368,0.394,0.214,53.2,5.9
1641774,Tristan Vukcevic,WAS,23.0,49,13.7,9.0,3.0,1.1,0.5,0.7,1.3,0.479,0.347,0.784,-4.6,0.7,2.3,2.9,2.3,6.5,103.5,118.5,-15.1,0.603,0.259,0.133,0.046,0.162,0.558,0.11,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,59.8,C,1.0,0.493,0.229,0.373,0.622,0.217,0.801,0.438,0.693,0.9,0.043,0.722,0.051,0.159,0.392,60.3,11.0
1628988,Aaron Holiday,HOU,29.0,57,13.7,5.5,1.0,1.1,0.5,0.1,0.7,0.417,0.394,0.854,2.3,0.2,0.8,3.0,0.7,4.4,114.6,106.3,8.3,0.578,0.159,0.105,0.016,0.054,0.55,0.063,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,69.5,PG,2.3,0.197,0.229,0.019,0.56,0.217,0.133,0.552,0.523,0.361,0.912,0.153,0.701,0.938,0.429,57.8,6.3
1641722,Jordan Hawkins,NOP,23.0,51,13.6,5.1,1.7,0.8,0.3,0.2,0.7,0.366,0.348,0.852,-2.6,0.4,1.3,2.6,0.5,5.0,107.0,116.8,-9.8,0.48,0.175,0.086,0.026,0.089,0.457,0.055,4741320.0,1,Multi-Year,7.02,0.0,0.0,0.0,0.0,11.76,62.2,SG,4.74,0.152,0.11,0.087,0.086,0.071,0.282,0.463,0.068,0.484,0.162,0.081,0.129,0.247,0.2,48.0,5.5
202685,Jonas Valančiūnas,DEN,33.0,65,13.4,8.7,5.1,1.2,0.2,0.6,1.1,0.582,0.308,0.772,-0.7,1.6,3.4,0.4,2.1,6.0,114.6,116.6,-2.0,0.63,0.26,0.15,0.124,0.246,0.592,0.15,10395000.0,1,Multi-Year,10.0,0.0,0.0,0.0,0.0,10.4,79.3,C,10.4,0.473,0.257,0.732,0.801,0.029,0.754,0.672,0.845,0.904,0.461,0.951,0.701,0.259,0.347,63.0,15.0
1630604,E.J. Liddell,BKN,25.0,26,13.4,5.7,2.7,0.9,0.2,0.4,0.6,0.486,0.346,0.808,-1.8,0.5,2.1,2.0,1.0,4.3,108.1,114.6,-6.5,0.6,0.168,0.114,0.039,0.174,0.568,0.087,706898.0,1,Minimum,0.71,0.0,0.0,0.0,0.0,1.41,31.7,PF,0.71,0.217,0.149,0.306,0.692,0.029,0.582,0.193,0.681,0.439,0.275,0.459,0.189,0.403,0.338,60.0,8.7
203552,Seth Curry,GSW,35.0,10,13.3,7.1,1.2,1.0,0.3,0.0,0.2,0.49,0.48,0.917,0.1,0.4,0.8,2.5,1.2,4.9,116.0,119.0,-3.0,0.654,0.169,0.106,0.029,0.075,0.612,0.093,1755198.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,1.76,12.2,SG,1.76,0.329,0.191,0.04,0.865,0.071,0.032,0.086,0.912,0.444,0.418,0.542,0.778,0.143,0.082,65.4,9.3
1631132,Christian Koloko,ATL,25.0,27,13.2,2.7,3.0,0.7,0.5,0.9,0.6,0.419,0.111,0.667,-0.5,1.1,1.9,0.3,0.6,2.7,106.9,108.2,-1.3,0.453,0.109,0.064,0.08,0.125,0.426,0.046,263940.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.26,17.1,C,0.26,0.018,0.079,0.373,0.04,0.217,0.886,0.125,0.034,0.058,0.485,0.034,0.124,0.889,0.664,45.3,4.6
1629726,Garrison Mathews,IND,29.0,15,13.1,5.2,1.1,0.7,0.4,0.2,0.2,0.404,0.37,0.826,-0.1,0.1,1.0,3.1,1.5,3.5,107.3,108.0,-0.7,0.628,0.134,0.069,0.01,0.076,0.567,0.072,429325.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.56,18.3,SG,0.43,0.166,0.079,0.029,0.684,0.132,0.282,0.136,0.831,0.169,0.514,0.246,0.158,0.899,0.438,62.8,7.2
1641740,Jaylen Clark,MIN,24.0,68,13.1,4.0,1.8,0.6,0.7,0.1,0.3,0.434,0.327,0.657,1.1,0.8,1.0,1.5,1.0,3.4,113.0,108.9,4.1,0.534,0.126,0.064,0.056,0.069,0.507,0.054,2191897.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.19,82.9,SG,2.19,0.072,0.059,0.107,0.244,0.452,0.133,0.729,0.229,0.128,0.771,0.074,0.553,0.861,0.482,53.4,5.4
1629234,Drew Eubanks,SAC,29.0,42,13.1,5.2,3.0,0.5,0.4,0.6,0.7,0.596,0.143,0.561,-3.7,0.9,2.1,0.2,1.4,3.7,106.4,117.8,-11.4,0.605,0.161,0.052,0.069,0.154,0.599,0.082,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,51.2,C,2.3,0.166,0.04,0.373,0.829,0.132,0.754,0.357,0.702,0.382,0.107,0.395,0.112,0.19,0.359,60.5,8.2
1643007,Taelon Peter,IND,24.0,38,13.0,4.5,1.6,1.1,0.7,0.1,0.7,0.38,0.328,0.625,-2.6,0.3,1.3,3.3,0.4,4.2,103.2,111.8,-8.7,0.518,0.159,0.113,0.019,0.096,0.509,0.057,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,46.3,SG,1.0,0.127,0.229,0.073,0.256,0.452,0.133,0.313,0.147,0.361,0.2,0.099,0.045,0.649,0.411,51.8,5.7
1629312,Haywood Highsmith,PHX,29.0,7,13.0,5.4,1.9,1.0,0.6,0.0,0.0,0.522,0.571,0.857,1.4,0.9,1.0,2.0,1.0,3.3,117.8,116.1,1.7,0.729,0.121,0.119,0.062,0.084,0.696,0.107,6443984.0,1,Multi-Year,3.02,0.0,0.0,0.0,0.0,5.62,8.5,SF,6.44,0.182,0.191,0.126,0.981,0.331,0.032,0.067,0.983,0.107,0.64,0.687,0.861,0.273,0.212,72.9,10.7
1642354,KJ Simpson,DEN,23.0,20,12.9,4.6,1.9,2.2,0.8,0.0,1.3,0.343,0.3,0.611,-0.1,0.5,1.4,2.0,0.9,5.0,110.1,110.0,0.0,0.426,0.21,0.246,0.034,0.112,0.404,0.065,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,17.1,PG,1.0,0.136,0.552,0.126,0.023,0.552,0.032,0.125,0.023,0.72,0.547,0.162,0.316,0.796,0.46,42.6,6.5
1642869,Noah Penda,ORL,21.0,59,12.8,3.8,3.2,1.2,0.5,0.3,0.7,0.404,0.323,0.688,-0.9,1.1,2.0,1.6,0.8,3.4,110.4,113.4,-3.0,0.506,0.14,0.124,0.081,0.159,0.478,0.076,1272870.0,3,Minimum,2.15,2.53,2.74,0.0,0.0,3.42,72.0,SF,1.27,0.061,0.257,0.415,0.131,0.217,0.443,0.575,0.107,0.22,0.418,0.307,0.347,0.524,0.395,50.6,7.6
1626204,Larry Nance Jr.,CLE,33.0,35,12.8,3.7,2.7,1.0,0.6,0.2,0.6,0.419,0.333,0.462,-0.5,0.8,1.8,1.8,0.4,3.5,108.2,111.1,-2.9,0.505,0.137,0.105,0.058,0.143,0.504,0.062,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,42.7,PF,2.3,0.053,0.191,0.306,0.236,0.331,0.282,0.275,0.104,0.203,0.426,0.14,0.193,0.698,0.437,50.5,6.2
1641724,Jett Howard,ORL,22.0,55,12.6,5.5,1.6,0.8,0.2,0.2,0.3,0.418,0.372,0.949,-1.3,0.4,1.2,2.6,0.7,4.6,112.6,118.1,-5.5,0.561,0.166,0.095,0.03,0.096,0.526,0.07,5529720.0,1,Multi-Year,7.34,0.0,0.0,0.0,0.0,5.53,67.1,SF,5.53,0.197,0.11,0.073,0.361,0.029,0.282,0.516,0.377,0.415,0.308,0.229,0.521,0.177,0.163,56.1,7.0
1630544,Tre Mann,CHA,25.0,53,12.6,5.5,1.7,1.6,0.5,0.1,1.0,0.36,0.323,0.852,-2.9,0.4,1.4,2.9,0.5,5.7,105.7,115.8,-10.1,0.462,0.231,0.223,0.028,0.114,0.442,0.062,8000000.0,2,Multi-Year,8.0,8.0,0.0,0.0,0.0,16.0,64.6,PG,8.0,0.197,0.397,0.087,0.065,0.217,0.133,0.486,0.046,0.823,0.149,0.14,0.086,0.299,0.216,46.2,6.2
1641733,Nick Smith Jr.,LAL,22.0,30,12.5,6.2,0.8,1.0,0.3,0.1,0.7,0.435,0.395,0.733,-0.1,0.1,0.7,2.9,0.5,5.4,110.6,111.7,-1.1,0.552,0.212,0.127,0.009,0.054,0.54,0.067,2710680.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.71,36.6,SG,2.71,0.265,0.191,0.008,0.485,0.071,0.133,0.224,0.333,0.734,0.495,0.18,0.368,0.655,0.286,55.2,6.7
1627746,Skal Labissiere,WAS,30.0,3,12.5,4.3,3.0,1.0,0.7,0.3,0.3,0.6,0.2,0.0,0.7,1.0,2.0,1.7,0.0,3.3,110.4,106.4,4.0,0.65,0.117,0.115,0.07,0.146,0.65,0.124,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,3.7,?,1.0,0.092,0.191,0.373,0.94,0.452,0.443,0.02,0.9,0.088,0.763,0.844,0.347,0.934,0.61,65.0,12.4
1630545,Terrence Shannon Jr.,MIN,25.0,43,12.5,5.6,1.1,0.9,0.3,0.0,0.6,0.45,0.408,0.8,-1.9,0.2,0.9,1.8,1.6,4.0,112.0,120.5,-8.5,0.597,0.171,0.102,0.018,0.074,0.541,0.069,2674080.0,2,Multi-Year,2.8,5.05,0.0,0.0,0.0,5.48,52.4,SG,2.67,0.208,0.149,0.029,0.493,0.071,0.032,0.371,0.66,0.457,0.214,0.209,0.475,0.092,0.065,59.7,6.9
201569,Eric Gordon,PHI,37.0,6,12.3,5.5,0.3,0.5,0.7,0.2,0.5,0.571,0.571,0.5,-5.2,0.2,0.2,2.3,0.3,3.5,102.6,120.1,-17.6,0.754,0.137,0.063,0.013,0.014,0.762,0.083,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,7.3,SG,2.3,0.197,0.04,0.004,0.996,0.452,0.282,0.056,0.99,0.203,0.027,0.411,0.034,0.113,0.282,75.4,8.3
1641725,Trey Alexander,NOP,22.0,9,12.3,5.2,1.2,1.0,0.7,0.2,0.3,0.514,0.5,0.6,-2.0,0.1,1.1,1.3,0.6,4.1,112.0,119.0,-7.0,0.599,0.148,0.107,0.008,0.083,0.595,0.078,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,11.0,SG,1.0,0.166,0.191,0.04,0.81,0.452,0.282,0.078,0.673,0.282,0.257,0.339,0.475,0.143,0.292,59.9,7.8
203991,Clint Capela,HOU,31.0,75,12.3,3.8,4.6,0.7,0.5,0.8,0.5,0.52,0.5,0.577,2.2,2.1,2.5,0.0,1.0,3.0,113.1,105.1,8.0,0.54,0.133,0.072,0.158,0.181,0.522,0.11,6700000.0,2,Multi-Year,7.04,7.37,0.0,0.0,0.0,21.1,91.5,C,6.7,0.061,0.079,0.666,0.342,0.217,0.849,0.871,0.258,0.164,0.903,0.722,0.567,0.96,0.675,54.0,11.0
1630644,Mac McClung,CHI,27.0,11,12.3,6.1,0.9,0.9,1.0,0.3,0.8,0.39,0.233,0.778,-2.4,0.2,0.7,2.7,1.6,5.4,112.3,121.7,-9.4,0.501,0.199,0.096,0.012,0.063,0.449,0.047,164060.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.16,9.8,SG,0.16,0.258,0.149,0.013,0.078,0.743,0.443,0.072,0.099,0.673,0.178,0.037,0.5,0.065,0.417,50.1,4.7
1642853,Rasheer Fleming,PHX,21.0,55,12.2,4.3,2.3,0.3,0.4,0.4,0.5,0.405,0.346,0.559,1.8,1.0,1.2,2.4,0.6,3.9,112.7,106.6,6.1,0.517,0.159,0.033,0.08,0.099,0.509,0.056,1272870.0,3,Minimum,2.15,2.53,2.74,0.0,0.0,5.95,67.1,PF,1.27,0.092,0.015,0.206,0.256,0.132,0.582,0.516,0.142,0.361,0.842,0.089,0.53,0.929,0.548,51.7,5.6
1628418,Thomas Bryant,CLE,28.0,60,12.2,6.2,3.4,0.6,0.3,0.4,0.5,0.506,0.359,0.803,0.7,1.0,2.4,2.2,1.1,4.5,114.4,110.7,3.6,0.625,0.182,0.067,0.074,0.184,0.594,0.115,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,73.2,C,2.3,0.265,0.059,0.466,0.807,0.071,0.582,0.59,0.82,0.555,0.74,0.781,0.688,0.739,0.464,62.5,11.5
1631288,Jamal Cain,ORL,27.0,40,12.1,5.4,2.0,0.7,0.3,0.1,0.5,0.487,0.384,0.848,1.1,0.7,1.3,1.8,1.2,3.8,118.0,113.5,4.5,0.624,0.159,0.085,0.055,0.109,0.579,0.081,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,48.8,SF,1.0,0.182,0.079,0.148,0.757,0.071,0.133,0.332,0.816,0.361,0.786,0.379,0.875,0.513,0.239,62.4,8.1
1642484,RayJ Dennis,ATL,25.0,17,12.1,4.4,1.5,1.9,0.2,0.2,1.0,0.313,0.311,0.889,-3.6,0.5,1.1,2.6,0.5,4.9,95.8,110.0,-14.2,0.425,0.195,0.26,0.03,0.081,0.398,0.051,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,15.9,PG,1.0,0.111,0.479,0.064,0.017,0.029,0.282,0.114,0.021,0.642,0.051,0.056,0.01,0.796,0.369,42.5,5.1
1641803,Tristen Newton,HOU,24.0,1,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.444,0.4,0.667,2.0,2.0,1.0,5.0,3.0,9.0,128.0,120.0,8.0,0.581,0.345,0.0,0.143,0.077,0.556,0.149,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,1.2,SG,1.0,0.666,0.003,0.373,0.607,0.743,0.032,0.003,0.548,0.994,0.903,0.944,1.0,0.117,0.297,58.1,14.9
1631204,Marcus Sasser,DET,25.0,38,12.0,5.2,1.0,2.0,0.5,0.1,0.8,0.39,0.415,0.833,3.1,0.2,0.8,2.8,0.5,4.7,116.4,103.1,13.4,0.533,0.197,0.217,0.016,0.07,0.514,0.078,2886720.0,1,Multi-Year,5.2,0.0,0.0,0.0,0.0,8.09,46.3,PG,2.89,0.166,0.506,0.019,0.283,0.217,0.133,0.313,0.221,0.66,0.981,0.339,0.805,0.98,0.443,53.3,7.8
1630192,Zeke Nnaji,DEN,25.0,52,12.0,3.7,2.6,0.6,0.3,0.5,0.5,0.47,0.259,0.773,-2.1,0.6,2.0,1.0,0.8,2.9,107.1,113.7,-6.6,0.558,0.136,0.069,0.053,0.147,0.517,0.07,8177778.0,2,Multi-Year,7.47,7.47,0.0,0.0,0.0,15.64,63.4,PF,8.18,0.053,0.059,0.287,0.301,0.071,0.684,0.474,0.362,0.189,0.269,0.229,0.137,0.481,0.412,55.8,7.0
1642862,Liam McNeeley,CHA,20.0,31,11.9,4.3,2.4,0.8,0.2,0.1,0.4,0.4,0.4,0.821,0.3,0.4,1.9,1.9,1.3,3.1,111.5,109.9,1.6,0.588,0.144,0.096,0.034,0.167,0.526,0.079,2763960.0,3,Multi-Year,2.9,3.04,5.49,0.0,0.0,5.67,37.8,SF,2.76,0.092,0.11,0.231,0.361,0.029,0.133,0.235,0.594,0.264,0.634,0.355,0.429,0.81,0.324,58.8,7.9
1631133,Jabari Walker,PHI,23.0,64,11.9,4.3,3.0,0.5,0.4,0.2,0.4,0.455,0.337,0.735,0.1,1.1,1.9,1.5,1.1,3.3,112.8,112.8,0.0,0.568,0.142,0.061,0.087,0.156,0.531,0.073,724598.0,1,Minimum,2.58,0.0,0.0,0.0,0.0,0.72,78.0,PF,0.72,0.092,0.04,0.373,0.407,0.132,0.282,0.647,0.436,0.244,0.547,0.263,0.541,0.581,0.332,56.8,7.3
1629021,Moritz Wagner,ORL,28.0,36,11.8,6.9,3.2,0.8,0.4,0.1,0.5,0.426,0.314,0.819,-2.4,0.8,2.4,1.9,2.0,5.4,107.2,117.2,-10.0,0.545,0.237,0.107,0.056,0.207,0.482,0.106,5000000.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,5.0,43.9,C,5.0,0.316,0.11,0.415,0.142,0.132,0.133,0.284,0.29,0.841,0.155,0.677,0.148,0.225,0.163,54.5,10.6
1642278,Tyler Kolek,NYK,25.0,62,11.7,4.4,1.6,2.7,0.4,0.1,0.9,0.435,0.386,0.7,1.7,0.3,1.3,1.8,0.3,4.0,111.7,105.7,6.0,0.533,0.173,0.328,0.021,0.108,0.524,0.101,2191897.0,2,Multi-Year,2.3,2.49,0.0,0.0,0.0,4.49,75.6,PG,2.19,0.111,0.664,0.073,0.349,0.132,0.133,0.613,0.221,0.466,0.835,0.624,0.45,0.948,0.404,53.3,10.1
1629646,Charles Bassey,GSW,25.0,13,11.7,5.8,4.4,0.5,0.3,0.8,0.5,0.66,0.0,0.7,-3.4,1.8,2.6,0.0,1.5,3.6,107.2,120.1,-13.0,0.681,0.161,0.078,0.139,0.236,0.66,0.136,263940.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.26,6.1,C,0.26,0.235,0.04,0.645,0.958,0.071,0.849,0.043,0.952,0.382,0.074,0.893,0.148,0.113,0.344,68.1,13.6
1630209,Omer Yurtseven,GSW,27.0,9,11.6,3.8,3.3,0.9,0.2,0.1,1.0,0.423,0.0,0.667,-1.6,1.4,1.9,0.4,2.0,2.9,108.4,114.1,-5.7,0.501,0.167,0.103,0.133,0.167,0.423,0.054,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,11.0,C,1.0,0.061,0.149,0.44,0.038,0.029,0.133,0.078,0.099,0.427,0.302,0.074,0.206,0.435,0.199,50.1,5.4
1642382,Branden Carlson,OKC,26.0,42,11.6,5.8,3.0,0.7,0.2,0.6,0.4,0.527,0.36,0.577,-0.6,0.7,2.3,2.0,0.6,4.4,112.6,114.6,-2.0,0.613,0.185,0.086,0.057,0.182,0.61,0.109,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,51.2,C,1.0,0.235,0.079,0.373,0.856,0.029,0.754,0.357,0.766,0.583,0.461,0.71,0.521,0.403,0.395,61.3,10.9
1631104,Blake Wesley,POR,23.0,31,11.6,4.8,1.3,2.0,0.5,0.2,1.0,0.452,0.278,0.553,-2.5,0.3,1.0,1.2,1.5,4.0,104.4,113.0,-8.6,0.511,0.189,0.254,0.02,0.087,0.492,0.075,5643732.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,3.35,37.8,SG,5.64,0.144,0.506,0.051,0.179,0.217,0.282,0.235,0.117,0.603,0.206,0.296,0.064,0.558,0.352,51.1,7.5
